scan_index,scan_file,x,y,z,yaw_rad,yaw_deg,prediction_confidence,prediction_error,z_redistributed,vx,vy,vz,vyaw,pose_uncertainty,velocity_uncertainty,innovation_x,innovation_y,innovation_z,innovation_yaw,innovation_magnitude
166,cloud000830.pcd,6.093706764644619,-0.8905533573480464,0.0,-0.09998477963229532,-5.728705888476117,0.5387212112174137,9.033382537983863,True,0.0,0.0,0.0,0.0,4.5003248682206876e-05,40.0,6.396678455669937,-6.326528804709735,0.0,-0.8121195081377359,9.033382537983863
167,cloud000835.pcd,6.13502076379014,-0.930676705172036,0.0,-0.10547964927371076,-6.043538727903785,0.5373975621365775,8.44016651055497,True,0.0,0.0,0.0,0.0,4.4694776701558744e-05,40.0,6.027335690644074,-5.85363052160192,0.0,-0.8016513673363401,8.44016651055497
168,cloud000840.pcd,6.1728422161973615,-0.9676618433324682,0.0,-0.1106048927830818,-6.337193549967565,0.5424156162376292,8.332536141078709,True,0.0,0.0,0.0,0.0,4.440970086109618e-05,40.0,5.929725114408977,-5.79860604633811,0.0,-0.8035462210112372,8.332536141078709
169,cloud000845.pcd,6.212596538526246,-1.007367279782852,0.0,-0.11583324105750971,-6.636755839916791,0.5430077142971671,8.841182762640635,True,0.0,0.0,0.0,0.0,4.4126253788561066e-05,40.0,6.228596921588668,-6.2209376177821865,0.0,-0.8191631012518518,8.841182762640635
170,cloud000850.pcd,6.255406550113461,-1.0504910367811902,0.0,-0.1212353112634822,-6.946271663352382,0.5437058985266827,9.188005777303374,True,0.0,0.0,0.0,0.0,4.383327443221654e-05,40.0,6.447708331660714,-6.494962205843882,0.0,-0.8136174643238592,9.188005777303374
171,cloud000855.pcd,6.298373866385928,-1.0938504818717139,0.0,-0.12647057032405912,-7.246229912181064,0.5412678131934995,9.477003631708433,True,0.0,0.0,0.0,0.0,4.354990098158449e-05,40.0,6.646346587853865,-6.707002552852082,0.0,-0.8098096230434623,9.477003631708433
172,cloud000860.pcd,6.341801250393902,-1.1376117260605483,0.0,-0.13176905021786145,-7.549810447930862,0.5381749404997741,9.485304743545115,True,0.0,0.0,0.0,0.0,4.32657940303732e-05,40.0,6.656853224747923,-6.708029648848631,0.0,-0.8121880645825443,9.485304743545115
173,cloud000865.pcd,6.3789398619484965,-1.1741276735902153,0.0,-0.13649303229660054,-7.820474683538049,0.5446646945372157,8.934256321906703,True,0.0,0.0,0.0,0.0,4.3012534682876e-05,40.0,6.344608934442394,-6.238235551853676,0.0,-0.8070258323700122,8.934256321906703
174,cloud000870.pcd,6.42058399680538,-1.215454757421819,0.0,-0.1417610411735131,-8.12230935862259,0.5429561977586039,9.053718325392602,True,0.0,0.0,0.0,0.0,4.27326833390276e-05,40.0,6.400611735813434,-6.351881692069385,0.0,-0.8096813526758098,9.053718325392602
175,cloud000875.pcd,6.462360186343472,-1.2578559528859907,0.0,-0.14681484887124807,-8.411871210173533,0.5426030689240998,9.576229606163077,True,0.0,0.0,0.0,0.0,4.2466109371358625e-05,40.0,6.696860519029459,-6.797051023639964,0.0,-0.8101419879586826,9.576229606163077
176,cloud000880.pcd,6.500617964429448,-1.296247424121471,0.0,-0.15144714376703688,-8.677282157162225,0.5332846336988812,9.28064936036673,True,0.0,0.0,0.0,0.0,4.2217201793397665e-05,40.0,6.527157600319824,-6.549966981850874,0.0,-0.7903155998244751,9.28064936036673
177,cloud000885.pcd,6.543819211409911,-1.3398331082842632,0.0,-0.15660537189085785,-8.972826858422852,0.5346010785915796,9.338774877077125,True,0.0,0.0,0.0,0.0,4.193880008868042e-05,40.0,6.551094089748764,-6.609390651285031,0.0,-0.7822005182123791,9.338774877077125
178,cloud000890.pcd,6.587574262309253,-1.3841824377161271,0.0,-0.16171239597374676,-9.265437784244057,0.54367187565436,9.560994651195264,True,0.0,0.0,0.0,0.0,4.166460504789263e-05,40.0,6.692441730942424,-6.7833380816289965,0.0,-0.7811317868622831,9.560994651195264
179,cloud000895.pcd,6.629250572373964,-1.4272158874327745,0.0,-0.1662989109965317,-9.528225737722982,0.5390051037755609,10.139736832887685,True,0.0,0.0,0.0,0.0,4.141772619831287e-05,40.0,7.033518677088874,-7.262556878275216,0.0,-0.774044991637119,10.139736832887685
180,cloud000900.pcd,6.666952976073512,-1.4655527456751223,0.0,-0.17065184578365564,-9.777630529520861,0.541824520523433,9.42546944811208,True,0.0,0.0,0.0,0.0,4.118067630981818e-05,40.0,6.587422774486603,-6.698275661690431,0.0,-0.7605515547778967,9.42546944811208
181,cloud000905.pcd,6.708097769477551,-1.5082357498780086,0.0,-0.17513214058991933,-10.034332512894153,0.5364297551805467,10.03884866882483,True,0.0,0.0,0.0,0.0,4.093678723068598e-05,40.0,6.947299263273257,-7.207026190193204,0.0,-0.7564978757129052,10.03884866882483
182,cloud000910.pcd,6.749101432980299,-1.5511032595377556,0.0,-0.17965322305449588,-10.293371456944994,0.5323231043599,10.08635852816796,True,0.0,0.0,0.0,0.0,4.069532902525494e-05,40.0,6.9517548440808925,-7.267751036705735,0.0,-0.7665036301330089,10.08635852816796
183,cloud000915.pcd,6.791526871543588,-1.5960141493302638,0.0,-0.1840375893931911,-10.544577143991456,0.5377695656273842,10.560261202213646,True,0.0,0.0,0.0,0.0,4.045664877817864e-05,40.0,7.233598939574509,-7.6573719867105225,0.0,-0.7475408333370712,10.560261202213646
184,cloud000920.pcd,6.833694716963623,-1.6412029761738658,0.0,-0.18829567043066905,-10.788547216263629,0.5381414220218883,10.931282862104814,True,0.0,0.0,0.0,0.0,4.0227357475803414e-05,40.0,7.440185017835426,-7.973213454619202,0.0,-0.7513049439495373,10.931282862104814
185,cloud000925.pcd,6.872959420683117,-1.682680326208397,0.0,-0.19263493525373443,-11.037168776814857,0.5394729489607692,10.047783862841156,True,0.0,0.0,0.0,0.0,3.999803383637934e-05,40.0,6.887712393598899,-7.275849066056982,0.0,-0.7611825703423518,10.047783862841156
186,cloud000930.pcd,6.912889895147437,-1.7248378083741616,0.0,-0.1969364952018939,-11.283630007166908,0.5423753754714885,10.19761978321138,True,0.0,0.0,0.0,0.0,3.976965678741673e-05,40.0,6.993436847905809,-7.383475732461674,0.0,-0.753376669035434,10.19761978321138
187,cloud000935.pcd,6.952148987145043,-1.766454703320501,0.0,-0.2010257152413752,-11.517925056929506,0.5358698885788253,10.572105603678144,True,0.0,0.0,0.0,0.0,3.955388934112438e-05,40.0,7.236126867349412,-7.670710562415044,0.0,-0.7537136874178813,10.572105603678144
188,cloud000940.pcd,6.994432584228905,-1.8114653804982155,0.0,-0.20537064907954863,-11.766871428120421,0.540280822237301,10.74234964305127,True,0.0,0.0,0.0,0.0,3.932593665781626e-05,40.0,7.336964393038959,-7.810161824796636,0.0,-0.7539241469348723,10.74234964305127
189,cloud000945.pcd,7.037675866420972,-1.8582074520703273,0.0,-0.2097445229750002,-12.017475942452242,0.5393160743991026,11.072459804806757,True,0.0,0.0,0.0,0.0,3.909924166375135e-05,40.0,7.501632685422061,-8.108585521614524,0.0,-0.7587582096636601,11.072459804806757
190,cloud000950.pcd,7.081177770303592,-1.9056184167896963,0.0,-0.21394008172307435,-12.257863751416082,0.5391168817316704,11.493330084924906,True,0.0,0.0,0.0,0.0,3.8879882799603755e-05,40.0,7.753921684828738,-8.45068547868868,0.0,-0.7478301189861829,11.493330084924906
191,cloud000955.pcd,7.1248638816642424,-1.9534955636185087,0.0,-0.21815344339639944,-12.499271592859788,0.5293210099529028,11.676609030171734,True,0.0,0.0,0.0,0.0,3.86636185872734e-05,40.0,7.853869450237111,-8.607331921559329,0.0,-0.7574762664441121,11.676609030171734
192,cloud000960.pcd,7.17044635348616,-2.0037792737573024,0.0,-0.22248470372692647,-12.747434529771423,0.534827618385824,12.042553070844873,True,0.0,0.0,0.0,0.0,3.844527595949415e-05,40.0,8.071640995917793,-8.904125642172241,0.0,-0.7669697813768712,12.042553070844873
193,cloud000965.pcd,7.218978306955977,-2.058229050208465,0.0,-0.22689740373012543,-13.00026361621209,0.5342178398010486,12.618063078605227,True,0.0,0.0,0.0,0.0,3.8222635200114994e-05,40.0,8.380425713577733,-9.40230660514578,0.0,-0.7619784889992575,12.618063078605227
194,cloud000970.pcd,7.260967268678803,-2.1050957036404623,0.0,-0.2307277006438904,-13.219723463652807,0.5321856123439227,12.555125996375033,True,0.0,0.0,0.0,0.0,3.8030712696379153e-05,40.0,8.362379271840204,-9.333803816996998,0.0,-0.7628289484292884,12.555125996375033
195,cloud000975.pcd,7.304659896979545,-2.1543061721004664,0.0,-0.234609413316583,-13.44212921708054,0.5344226316950736,12.859972069219134,True,0.0,0.0,0.0,0.0,3.7835760339167745e-05,40.0,8.523424996347664,-9.599828466873216,0.0,-0.7572326982788825,12.859972069219134
196,cloud000980.pcd,7.350622963494988,-2.205222902278756,0.0,-0.2387178057679303,-13.677522765126147,0.5324463606574602,12.399347868357992,True,0.0,0.0,0.0,0.0,3.7626075795357934e-05,40.0,8.293637376700069,-9.187483092846453,0.0,-0.7413238449005065,12.399347868357992
197,cloud000985.pcd,7.396445818886841,-2.2561191615341722,0.0,-0.24270918408672945,-13.906211897233359,0.5328020826432206,12.652479906336572,True,0.0,0.0,0.0,0.0,3.742206949200033e-05,40.0,8.45137724900141,-9.387094799137692,0.0,-0.7361532498835497,12.652479906336572
198,cloud000990.pcd,7.437555390633117,-2.302139901577588,0.0,-0.24649793957591307,-14.123291596370604,0.5363459260323815,12.65571894208381,True,0.0,0.0,0.0,0.0,3.723925900884218e-05,40.0,8.415301052402564,-9.420637716927413,0.0,-0.7755740743835666,12.65571894208381
199,cloud000995.pcd,7.482009460753229,-2.3513064376663153,0.0,-0.25057465027331227,-14.356869913627413,0.5378028593912614,12.338885545642768,True,0.0,0.0,0.0,0.0,3.703883446729532e-05,40.0,8.25965033575105,-9.135235428740572,0.0,-0.7574605607439877,12.338885545642768
200,cloud001000.pcd,7.528572760266671,-2.402835766968978,0.0,-0.2547326693001732,-14.595106855001637,0.5328197078829287,12.518797651645492,True,0.0,0.0,0.0,0.0,3.6832985422754696e-05,40.0,8.378228558130727,-9.27177633149159,0.0,-0.7481607643813923,12.518797651645492
201,cloud001005.pcd,7.570093680161189,-2.4489602329515647,0.0,-0.2584309589320864,-14.807003242327255,0.5249570483475555,12.672289697568456,True,0.0,0.0,0.0,0.0,3.6652283027448145e-05,40.0,8.46330473506652,-9.401656137305164,0.0,-0.7538308937502886,12.672289697568456
202,cloud001010.pcd,7.614061072394518,-2.4979364878368275,0.0,-0.26228929999020195,-15.028069900879316,0.527551201250565,12.811577657555599,True,0.0,0.0,0.0,0.0,3.646366732381109e-05,40.0,8.543855435641035,-9.517190360032012,0.0,-0.7497626433470236,12.811577657555599
203,cloud001015.pcd,7.6570684746415125,-2.546257819119334,0.0,-0.2659389660570752,-15.237180363143263,0.5359547597886601,13.007994453128207,True,0.0,0.0,0.0,0.0,3.628204616224513e-05,40.0,8.634498288115816,-9.701363729018038,0.0,-0.7327351516287803,13.007994453128207
204,cloud001020.pcd,7.700306382801025,-2.5948800398897287,0.0,-0.26951788564003454,-15.442237350463556,0.5298217999347005,13.088539231289642,True,0.0,0.0,0.0,0.0,3.6101406388258696e-05,40.0,8.684464920490402,-9.765920429800826,0.0,-0.7188368469816707,13.088539231289642
205,cloud001025.pcd,7.7446224191493345,-2.6455177750580647,0.0,-0.2731350770007904,-15.64948714912605,0.5268248826328354,13.621951399884987,True,0.0,0.0,0.0,0.0,3.592281153814276e-05,40.0,8.958103984107883,-10.235980799193756,0.0,-0.7311839913973639,13.621951399884987
206,cloud001030.pcd,7.78678914694163,-2.694229313601633,0.0,-0.2764902665494819,-15.841725349732474,0.5205506321096857,13.985406488776642,True,0.0,0.0,0.0,0.0,3.57571003994742e-05,40.0,9.140890759874235,-10.559672895782946,0.0,-0.727336996466295,13.985406488776642
207,cloud001035.pcd,7.827626134094386,-2.7415338910281597,0.0,-0.2797165220362018,-16.02657617275245,0.5174343154209095,14.07725705559521,True,0.0,0.0,0.0,0.0,3.5598152782533383e-05,40.0,9.186751448770764,-10.641710505749385,0.0,-0.7257833971899145,14.07725705559521
208,cloud001040.pcd,7.871578916637175,-2.7926428880716405,0.0,-0.2832131157256319,-16.226916233828874,0.5298880580639486,14.184027868298157,True,0.0,0.0,0.0,0.0,3.542874653909647e-05,40.0,9.236010651362166,-10.739780595562562,0.0,-0.734756133530857,14.184027868298157
209,cloud001045.pcd,7.917522502324099,-2.84676046445613,0.0,-0.2868109242362504,-16.43305547698356,0.5315464355127495,14.56319091619114,True,0.0,0.0,0.0,0.0,3.525582420496236e-05,40.0,9.413033089025445,-11.087740096656109,0.0,-0.7371277198346285,14.56319091619114
210,cloud001050.pcd,7.9614287178508105,-2.898352102400418,0.0,-0.29018220013384816,-16.626215357490093,0.5321208070199155,14.61868695860838,True,0.0,0.0,0.0,0.0,3.509224049625908e-05,40.0,9.462738245684962,-11.119112856263678,0.0,-0.7265828081572098,14.61868695860838
211,cloud001055.pcd,8.009444905316562,-2.9547680870646778,0.0,-0.29386027258352343,-16.836953385599827,0.5305046542432893,14.612434419760714,True,0.0,0.0,0.0,0.0,3.491410817416264e-05,40.0,9.459235578829343,-11.11400378739971,0.0,-0.7245838458602238,14.612434419760714
212,cloud001060.pcd,8.052962124332067,-3.0060668296386464,0.0,-0.29722340884344023,-17.029646899220474,0.5318127429207224,14.708495944370306,True,0.0,0.0,0.0,0.0,3.47542264249757e-05,40.0,9.50305397869573,-11.202340837679547,0.0,-0.734423433728851,14.708495944370306
213,cloud001065.pcd,8.097684249348756,-3.059127114321482,0.0,-0.30059271176819075,-17.22269373670976,0.5359249347637854,15.078812327986272,True,0.0,0.0,0.0,0.0,3.459409712915341e-05,40.0,9.706424122150635,-11.516126011039642,0.0,-0.7312685426156856,15.078812327986272
214,cloud001070.pcd,8.143416335297966,-3.11278108039675,0.0,-0.30410445962128685,-17.4239020674063,0.5372113726765985,14.494908469434801,True,0.0,0.0,0.0,0.0,3.442563186891492e-05,40.0,9.391017599772482,-11.017764207607561,0.0,-0.7211323343311856,14.494908469434801
215,cloud001075.pcd,8.18699403753282,-3.16400130814191,0.0,-0.3075074943542836,-17.61888159514344,0.5412421786853565,14.51399673795692,True,0.0,0.0,0.0,0.0,3.4265918653218815e-05,40.0,9.393023168821339,-11.040343139932546,0.0,-0.733512380232283,14.51399673795692
216,cloud001080.pcd,8.229767326708915,-3.213714210362914,0.0,-0.3108483087004188,-17.810296157313743,0.5349474025472994,14.48613422447945,True,0.0,0.0,0.0,0.0,3.411058924769885e-05,40.0,9.435856933121197,-10.966746820812663,0.0,-0.7369890606371396,14.48613422447945
217,cloud001085.pcd,8.27565306364474,-3.2668086443561277,0.0,-0.31442122198932215,-18.015009009334115,0.5391834795956769,14.369124456884986,True,0.0,0.0,0.0,0.0,3.3943786563362345e-05,40.0,9.38347923932483,-10.857633599648114,0.0,-0.7306487791014883,14.369124456884986
218,cloud001090.pcd,8.320496186039328,-3.318665977037493,0.0,-0.3178423202480902,-18.211023500861078,0.537736397175791,14.538558291272908,True,0.0,0.0,0.0,0.0,3.3783524022488344e-05,40.0,9.49782380627422,-10.98344144140994,0.0,-0.7245924625813013,14.538558291272908
219,cloud001095.pcd,8.364090095159167,-3.36911731372732,0.0,-0.3211863446424114,-18.402621985244473,0.5349622446080634,14.703096942491218,True,0.0,0.0,0.0,0.0,3.363012769895313e-05,40.0,9.600985490344232,-11.11124377939925,0.0,-0.7364774193792931,14.703096942491218
220,cloud001100.pcd,8.407634874529663,-3.419572722596163,0.0,-0.32447802913870677,-18.591221614370845,0.5343973334095133,14.82553311381261,True,0.0,0.0,0.0,0.0,3.347876061630839e-05,40.0,9.674603393350509,-11.209979173442132,0.0,-0.7313331806493086,14.82553311381261
221,cloud001105.pcd,8.451218552000856,-3.470069234252226,0.0,-0.32772428181057656,-18.77721819170205,0.5327672406197085,14.914334461467362,True,0.0,0.0,0.0,0.0,3.3328850273078084e-05,40.0,9.733334431329233,-11.277144657855745,0.0,-0.7249700974587853,14.914334461467362
222,cloud001110.pcd,8.494216645551088,-3.520210376531251,0.0,-0.33095752746895774,-18.96246952205629,0.5163729412481259,14.96216927906127,True,0.0,0.0,0.0,0.0,3.318153880277241e-05,40.0,9.728210705637728,-11.344307545679168,0.0,-0.7315137121387493,14.96216927906127
223,cloud001115.pcd,8.538212437637092,-3.5715633357210685,0.0,-0.33428766933625664,-19.15327259623233,0.5373346616346192,14.981290619209219,True,0.0,0.0,0.0,0.0,3.303158333619711e-05,40.0,9.735210833827352,-11.36317499811137,0.0,-0.7368803162205672,14.981290619209219
224,cloud001120.pcd,8.58033147764068,-3.6207519751773227,0.0,-0.33759121869558034,-19.342552031934726,0.5265625515105626,14.857875813169066,True,0.0,0.0,0.0,0.0,3.288742916165157e-05,40.0,9.651184815234906,-11.271117531686956,0.0,-0.7569774954597077,14.857875813169066
225,cloud001125.pcd,8.62079427757822,-3.6681261243221805,0.0,-0.34074651227299896,-19.523337037045547,0.5269010823452135,14.801599737134305,True,0.0,0.0,0.0,0.0,3.274882380520681e-05,40.0,9.600765087615297,-11.240647653338637,0.0,-0.7486687146222677,14.801599737134305
226,cloud001130.pcd,8.662394495215679,-3.717011271303755,0.0,-0.3439277045287973,-19.705605927122495,0.5336818578872139,14.928047863642659,True,0.0,0.0,0.0,0.0,3.2607832714075924e-05,40.0,9.662725405078767,-11.354838471915368,0.0,-0.738914096470081,14.928047863642659
227,cloud001135.pcd,8.706213204598209,-3.7686094111772594,0.0,-0.3473215732801127,-19.900060282794204,0.5367325199586083,14.888639302273178,True,0.0,0.0,0.0,0.0,3.245938934629054e-05,40.0,9.625442801004251,-11.334312465822205,0.0,-0.7455146443205376,14.888639302273178
228,cloud001140.pcd,8.749083261571343,-3.8192901066982547,0.0,-0.3505907511756226,-20.08737037868438,0.5365987445127615,14.981850147266098,True,0.0,0.0,0.0,0.0,3.23153962553202e-05,40.0,9.663907217423796,-11.424606679117163,0.0,-0.7369486791038732,14.981850147266098
229,cloud001145.pcd,8.792643885702676,-3.8710040764448133,0.0,-0.3539790356226187,-20.281504777287072,0.5237956527952171,14.939859187638909,True,0.0,0.0,0.0,0.0,3.216895812788786e-05,40.0,9.612789067422199,-11.41203765845858,0.0,-0.7477134301657362,14.939859187638909
230,cloud001150.pcd,8.830663129681518,-3.9163702358074532,0.0,-0.35698055148436825,-20.453478968306896,0.5321770790983249,14.923844307262833,True,0.0,0.0,0.0,0.0,3.2041205986670185e-05,40.0,9.57353400409947,-11.423543022983992,0.0,-0.7558044600332704,14.923844307262833
231,cloud001155.pcd,8.871291334828394,-3.964849831081857,0.0,-0.3602022059959497,-20.638066174869795,0.5343515673254898,14.968453161910784,True,0.0,0.0,0.0,0.0,3.190563256040118e-05,40.0,9.602004804817174,-11.457589747752408,0.0,-0.7614006571994631,14.968453161910784
232,cloud001160.pcd,8.907638958268583,-4.008359095441985,0.0,-0.36316699325089685,-20.80793597173244,0.5397860678487291,14.93074969409495,True,0.0,0.0,0.0,0.0,3.178431725020381e-05,40.0,9.559336875523693,-11.442831081077097,0.0,-0.7797318628254861,14.93074969409495
233,cloud001165.pcd,8.946522085369148,-4.055357079022306,0.0,-0.3663682527950695,-20.991354632739508,0.5368102421261493,15.106251391872743,True,0.0,0.0,0.0,0.0,3.165579857249381e-05,40.0,9.616296011596537,-11.62320409280922,0.0,-0.7917125417174444,15.106251391872743
234,cloud001170.pcd,8.986764248393193,-4.104282956083035,0.0,-0.36970046508244375,-21.18227633324769,0.5337447607717765,15.18142223599184,True,0.0,0.0,0.0,0.0,3.152352145102627e-05,40.0,9.630522596220482,-11.708659007512056,0.0,-0.7974458457857735,15.18142223599184
235,cloud001175.pcd,9.02743025447836,-4.154048826927037,0.0,-0.37310639516333327,-21.377421752199307,0.5314128163561271,15.295167860752487,True,0.0,0.0,0.0,0.0,3.1390878626995334e-05,40.0,9.66456892760873,-11.827217258735434,0.0,-0.809443788515504,15.295167860752487
236,cloud001180.pcd,9.063809913020515,-4.1988128606466235,0.0,-0.3761740224350733,-21.553183847989242,0.5387623717804222,15.351451747778436,True,0.0,0.0,0.0,0.0,3.12727614222405e-05,40.0,9.668273547066077,-11.896508664850552,0.0,-0.8152539301393568,15.351451747778436
237,cloud001185.pcd,9.105886821215218,-4.2507306471089406,0.0,-0.3797284675525934,-21.756838551734024,0.5352331030943085,15.384478230382433,True,0.0,0.0,0.0,0.0,3.113672584456732e-05,40.0,9.672918910774039,-11.935205318628693,0.0,-0.8171194336682596,15.384478230382433
238,cloud001190.pcd,9.145695699935219,-4.299720283743403,0.0,-0.38307856358440834,-21.948784915320548,0.5344531326372726,15.303911589514978,True,0.0,0.0,0.0,0.0,3.100811406123647e-05,40.0,9.637671690796758,-11.86031984109048,0.0,-0.8110533811908708,15.303911589514978
239,cloud001195.pcd,9.181943169069296,-4.344282039097066,0.0,-0.3861691040605561,-22.125859841018165,0.5291183642378016,15.210952680625606,True,0.0,0.0,0.0,0.0,3.08908461563913e-05,40.0,9.584597415718795,-11.783070526187016,0.0,-0.8172042619386956,15.210952680625606
240,cloud001200.pcd,9.221127918255016,-4.3927305650041895,0.0,-0.38958273917144703,-22.32144672566989,0.5401242064100199,15.27398626170488,True,0.0,0.0,0.0,0.0,3.0764635711593425e-05,40.0,9.590728098015216,-11.858099091628027,0.0,-0.8355099076740254,15.27398626170488
241,cloud001205.pcd,9.258838944634402,-4.439550405570741,0.0,-0.3930967189397353,-22.522782935687164,0.5372200550128112,15.258885540178428,True,0.0,0.0,0.0,0.0,3.0643219461261777e-05,40.0,9.55527770045114,-11.863283009152056,0.0,-0.8903775829902842,15.258885540178428
242,cloud001210.pcd,9.299474186239744,-4.490286729191368,0.0,-0.3969345924660985,-22.742676891052767,0.5378872141631118,15.299543352444358,True,0.0,0.0,0.0,0.0,3.051279911812876e-05,40.0,9.547549077718163,-11.920872637982551,0.0,-0.901736630555906,15.299543352444358
243,cloud001215.pcd,9.335122536178414,-4.535158095579366,0.0,-0.4000295959783062,-22.920007529880433,0.5382844604461303,15.462546043113834,True,0.0,0.0,0.0,0.0,3.0399545730662515e-05,40.0,9.604400939109988,-12.089271851781909,0.0,-0.8338577995989921,15.462546043113834
244,cloud001220.pcd,9.375963241039436,-4.586585913083802,0.0,-0.40364919424887263,-23.127395234316744,0.5427557543266898,15.388787535927007,True,0.0,0.0,0.0,0.0,3.0269618500748587e-05,40.0,9.555648006461553,-12.03275319280623,0.0,-0.8468905499066832,15.388787535927007
245,cloud001225.pcd,9.416477044205463,-4.637662633470496,0.0,-0.4072969470731574,-23.336396075855188,0.5361735035386813,15.39280539117042,True,0.0,0.0,0.0,0.0,3.0141216262710964e-05,40.0,9.550747596009288,-12.040855864509904,0.0,-0.859923379066676,15.39280539117042
246,cloud001230.pcd,9.453187215348846,-4.684129097990228,0.0,-0.41052207355317083,-23.52118221155584,0.5337846592978576,15.394978197667328,True,0.0,0.0,0.0,0.0,3.0025103916227007e-05,40.0,9.52947073544207,-12.062074352384007,0.0,-0.8371998128078452,15.394978197667328
247,cloud001235.pcd,9.486478391055073,-4.72646193923986,0.0,-0.4134769004021563,-23.690481319194646,0.5269688696433308,15.444447146418222,True,0.0,0.0,0.0,0.0,2.9920248301929133e-05,40.0,9.532832524970713,-12.121887478531756,0.0,-0.8461061796143009,15.444447146418222
248,cloud001240.pcd,9.521668750876836,-4.771458330166902,0.0,-0.4166878999764078,-23.87445804281756,0.5352014931520498,15.502453006058554,True,0.0,0.0,0.0,0.0,2.9809824981471414e-05,40.0,9.535162497243665,-12.192199836885228,0.0,-0.8700508569432486,15.502453006058554
249,cloud001245.pcd,9.521668750876836,-4.771458330166902,0.0,-0.4166878999764078,-23.87445804281756,0.5408946344522964,15.502453006058554,True,0.0,0.0,0.0,0.0,2.9809824981471414e-05,40.0,9.535162497243665,-12.192199836885228,0.0,-0.8700508569432486,15.502453006058554
